C,Cr,Mn,Ni,Si,CR,Hardness
0.8,10,1,5,3,2,261.092
0.8,10,1,5,3,3,261.09
0.8,10,1,5,3,4,261.074
0.8,10,1,5,3,5,261.079
0.8,10,1,5,3,6,261.082
0.8,10,1,5,3,7,261.083
0.8,10,1,5,3,8,261.084
0.8,10,1,5,3,9,261.085
0.8,10,1,5,3,10,261.086
0.8,10,1,5,3,20,261.088
0.8,10,1,5,3,30,261.088
0.8,10,1,5,3,40,261.088
0.8,10,1,5,3,50,261.088
0.8,0,1,10,3,1,261.826
0.8,0,1,10,3,2,207.216
0.8,0,1,10,3,3,197.138
0.8,0,1,10,3,4,194.859
0.8,0,1,10,3,5,194.041
0.8,0,1,10,3,6,193.662
0.8,0,1,10,3,7,193.469
0.8,0,1,10,3,8,193.347
0.8,0,1,10,3,9,193.283
0.8,0,1,10,3,10,193.23
0.8,0,1,10,3,20,193.099
0.8,0,1,10,3,30,193.077
0.8,0,1,10,3,40,193.066
0.8,0,1,10,3,50,193.066
0.8,1,1,10,3,1,194.718
0.8,1,1,10,3,2,194.694
0.8,1,1,10,3,3,194.694
0.8,1,1,10,3,4,194.694
0.8,1,1,10,3,5,194.694
0.8,1,1,10,3,6,194.694
0.8,1,1,10,3,7,194.694
0.8,1,1,10,3,8,194.694
0.8,1,1,10,3,9,194.694
0.8,1,1,10,3,10,194.694
0.8,1,1,10,3,20,194.694
0.8,1,1,10,3,30,194.694
0.8,1,1,10,3,40,194.694
0.8,1,1,10,3,50,194.694
0.8,10,1,10,3,1,183.576
0.8,10,1,10,3,2,183.578
0.8,10,1,10,3,3,183.578
0.8,10,1,10,3,4,183.578
0.8,10,1,10,3,5,183.578
0.8,10,1,10,3,6,183.578
0.8,10,1,10,3,7,183.578
0.8,10,1,10,3,8,183.578
0.8,10,1,10,3,9,183.578
0.8,10,1,10,3,10,183.578
0.8,10,1,10,3,20,183.578
0.8,10,1,10,3,30,183.578
0.8,10,1,10,3,40,183.578
0.8,10,1,10,3,50,183.579
0.8,0,1,0,3,1,268.557
0.8,0,1,0,3,2,271.566
0.8,0,1,0,3,3,273.326
0.8,0,1,0,3,4,274.575
0.8,0,1,0,3,5,275.544
0.8,0,1,0,3,6,276.335
0.8,0,1,0,3,7,277.004
0.8,0,1,0,3,8,277.584
0.8,0,1,0,3,9,278.095
0.8,0,1,0,3,10,278.553
0.8,0,1,0,3,20,354.969
0.8,0,1,0,3,30,580.818
0.8,0,1,0,3,40,665.744
0.8,0,1,0,3,50,694.14
0.8,1,1,0,3,1,662.616
0.8,1,1,0,3,2,663.46
0.8,1,1,0,3,3,663.58
0.8,1,1,0,3,4,663.626
0.8,1,1,0,3,5,663.623
0.8,1,1,0,3,6,663.632
0.8,1,1,0,3,7,663.637
0.8,1,1,0,3,8,663.582
0.8,1,1,0,3,9,663.592
0.8,1,1,0,3,10,663.6
0.8,1,1,0,3,20,663.629
0.8,1,1,0,3,30,663.638
0.8,1,1,0,3,40,663.641
0.8,1,1,0,3,50,663.643
0.8,10,1,0,3,1,554.12
0.8,10,1,0,3,2,554.126
0.8,10,1,0,3,3,554.128
0.8,10,1,0,3,4,554.129
0.8,10,1,0,3,5,554.13
0.8,10,1,0,3,6,554.13
0.8,10,1,0,3,7,554.13
0.8,10,1,0,3,8,554.13
0.8,10,1,0,3,9,554.131
0.8,10,1,0,3,10,554.131
0.8,10,1,0,3,20,554.131
0.8,10,1,0,3,30,554.131
0.8,10,1,0,3,40,554.131
0.8,10,1,0,3,50,554.131
0.8,0,1,5,3,1,462.649
0.8,0,1,5,3,2,462.596
0.8,0,1,5,3,3,462.604
0.8,0,1,5,3,4,462.608
0.8,0,1,5,3,5,462.61
0.8,0,1,5,3,6,462.612
0.8,0,1,5,3,7,462.613
0.8,0,1,5,3,8,462.614
0.8,0,1,5,3,9,462.614
0.8,0,1,5,3,10,462.615
0.8,0,1,5,3,20,462.617
0.8,0,1,5,3,30,462.618
0.8,0,1,5,3,40,462.618
0.8,0,1,5,3,50,462.618
0.8,1,1,5,3,1,342.273
0.8,1,1,5,3,2,342.274
0.8,1,1,5,3,3,342.274
0.8,1,1,5,3,4,342.274
0.8,1,1,5,3,5,342.274
0.8,1,1,5,3,6,342.274
0.8,1,1,5,3,7,342.274
0.8,1,1,5,3,8,342.274
0.8,1,1,5,3,9,342.274
0.8,1,1,5,3,10,342.274
0.8,1,1,5,3,20,342.274
0.8,1,1,5,3,30,342.274
0.8,1,1,5,3,40,342.274
0.8,1,1,5,3,50,342.274
0.8,10,1,5,3,1,333.173
0.8,10,1,5,3,2,333.173
0.8,10,1,5,3,3,333.173
0.8,10,1,5,3,4,333.173
0.8,10,1,5,3,5,333.173
0.8,10,1,5,3,6,333.173
0.8,10,1,5,3,7,333.173
0.8,10,1,5,3,8,333.173
0.8,10,1,5,3,9,333.173
0.8,10,1,5,3,10,333.173
0.8,10,1,5,3,20,333.173
0.8,10,1,5,3,30,333.173
0.8,10,1,5,3,40,333.173
0.8,10,1,5,3,50,333.173
0.8,0,1,10,3,1,192.723
0.8,0,1,10,3,2,192.723
0.8,0,1,10,3,3,192.723
0.8,0,1,10,3,4,192.723
0.8,0,1,10,3,5,192.723
0.8,0,1,10,3,6,192.723
0.8,0,1,10,3,7,192.723
0.8,0,1,10,3,8,192.723
0.8,0,1,10,3,9,192.723
0.8,0,1,10,3,10,192.723
0.8,0,1,10,3,20,192.723
0.8,0,1,10,3,30,192.723
0.8,0,1,10,3,40,192.723
0.8,0,1,10,3,50,192.723
0.8,1,1,10,3,1,192.66
0.8,1,1,10,3,2,192.66
0.8,1,1,10,3,3,192.66
0.8,1,1,10,3,4,192.66
0.8,1,1,10,3,5,192.66
0.8,1,1,10,3,6,192.66
0.8,1,1,10,3,7,192.66
0.8,1,1,10,3,8,192.66
0.8,1,1,10,3,9,192.66
0.8,1,1,10,3,10,192.66
0.8,1,1,10,3,20,192.66
0.8,1,1,10,3,30,192.66
0.8,1,1,10,3,40,192.66
0.8,1,1,10,3,50,192.66
0.8,10,1,10,3,1,154.686
0.8,10,1,10,3,2,154.686
0.8,10,1,10,3,3,154.686
0.8,10,1,10,3,4,154.686
0.8,10,1,10,3,5,154.686
0.8,10,1,10,3,6,154.686
0.8,10,1,10,3,7,154.686
0.8,10,1,10,3,8,154.686
0.8,10,1,10,3,9,154.686
0.8,10,1,10,3,10,154.686
0.8,10,1,10,3,20,154.686
0.8,10,1,10,3,30,154.686
0.8,10,1,10,3,40,154.686
0.8,10,1,10,3,50,154.686
0.8,0,1,0,3,1,261.041
0.8,0,1,0,3,2,389.483
0.8,0,1,0,3,3,583.099
0.8,0,1,0,3,4,638.16
0.8,0,1,0,3,5,655.859
0.8,0,1,0,3,6,663.228
0.8,0,1,0,3,7,667.041
0.8,0,1,0,3,8,669.088
0.8,0,1,0,3,9,670.394
0.8,0,1,0,3,10,671.169
0.8,0,1,0,3,20,673.253
0.8,0,1,0,3,30,673.514
0.8,0,1,0,3,40,673.597
0.8,0,1,0,3,50,673.598
0.8,1,1,0,3,1,636.27
0.8,1,1,0,3,2,651.958
0.8,1,1,0,3,3,653.616
0.8,1,1,0,3,4,654.071
0.8,1,1,0,3,5,654.256
0.8,1,1,0,3,6,654.343
0.8,1,1,0,3,7,654.4
0.8,1,1,0,3,8,654.425
0.8,1,1,0,3,9,654.461
0.8,1,1,0,3,10,654.472
0.8,1,1,0,3,20,654.497
0.8,1,1,0,3,30,654.464
0.8,1,1,0,3,40,654.479
0.8,1,1,0,3,50,654.487
0.8,10,1,0,3,1,457.796
0.8,10,1,0,3,2,457.807
0.8,10,1,0,3,3,457.781
0.8,10,1,0,3,4,457.79
0.8,10,1,0,3,5,457.796
0.8,10,1,0,3,6,457.799
0.8,10,1,0,3,7,457.801
0.8,10,1,0,3,8,457.803
0.8,10,1,0,3,9,457.804
0.8,10,1,0,3,10,457.805
0.8,10,1,0,3,20,457.81
0.8,10,1,0,3,30,457.811
0.8,10,1,0,3,40,457.812
0.8,10,1,0,3,50,457.812
0.8,0,1,5,3,1,592.924
0.8,0,1,5,3,2,592.904
0.8,0,1,5,3,3,592.843
0.8,0,1,5,3,4,592.857
0.8,0,1,5,3,5,592.865
0.8,0,1,5,3,6,592.871
0.8,0,1,5,3,7,592.874
0.8,0,1,5,3,8,592.876
0.8,0,1,5,3,9,592.878
0.8,0,1,5,3,10,592.88
0.8,0,1,5,3,20,592.886
0.8,0,1,5,3,30,592.889
0.8,0,1,5,3,40,592.889
0.8,0,1,5,3,50,592.89
0.8,1,1,5,3,1,527.905
0.8,1,1,5,3,2,527.907
0.8,1,1,5,3,3,527.908
0.8,1,1,5,3,4,527.908
0.8,1,1,5,3,5,527.908
0.8,1,1,5,3,6,527.908
0.8,1,1,5,3,7,527.908
0.8,1,1,5,3,8,527.908
0.8,1,1,5,3,9,527.908
0.8,1,1,5,3,10,527.908
0.8,1,1,5,3,20,527.909
0.8,1,1,5,3,30,527.909
0.8,1,1,5,3,40,527.909
0.8,1,1,5,3,50,527.909
0.8,10,1,5,3,1,297.767
0.8,10,1,5,3,2,297.767
0.8,10,1,5,3,3,297.767
0.8,10,1,5,3,4,297.767
0.8,10,1,5,3,5,297.767
0.8,10,1,5,3,6,297.767
0.8,10,1,5,3,7,297.767
0.8,10,1,5,3,8,297.767
0.8,10,1,5,3,9,297.767
0.8,10,1,5,3,10,297.767
0.8,10,1,5,3,20,297.767
0.8,10,1,5,3,30,297.767
0.8,10,1,5,3,40,297.767
0.8,10,1,5,3,50,297.767
0.8,0,1,10,3,1,201.026
0.8,0,1,10,3,2,201.027
0.8,0,1,10,3,3,201.027
0.8,0,1,10,3,4,201.028
0.8,0,1,10,3,5,201.028
0.8,0,1,10,3,6,201.028
0.8,0,1,10,3,7,201.028
0.8,0,1,10,3,8,201.028
0.8,0,1,10,3,9,201.028
0.8,0,1,10,3,10,201.028
0.8,0,1,10,3,20,201.028
0.8,0,1,10,3,30,201.028
0.8,0,1,10,3,40,201.028
0.8,0,1,10,3,50,201.028
0.8,1,1,10,3,1,174.656
0.8,1,1,10,3,2,174.656
0.8,1,1,10,3,3,174.656
0.8,1,1,10,3,4,174.656
0.8,1,1,10,3,5,174.656
0.8,1,1,10,3,6,174.656
0.8,1,1,10,3,7,174.656
0.8,1,1,10,3,8,174.656
0.8,1,1,10,3,9,174.656
0.8,1,1,10,3,10,174.656
0.8,1,1,10,3,20,174.656
0.8,1,1,10,3,30,174.656
0.8,1,1,10,3,40,174.656
0.8,1,1,10,3,50,174.656
0.8,10,1,10,3,1,126.847
0.8,10,1,10,3,2,126.847
0.8,10,1,10,3,3,126.847
0.8,10,1,10,3,4,126.847
0.8,10,1,10,3,5,126.847
0.8,10,1,10,3,6,126.847
0.8,10,1,10,3,7,126.847
0.8,10,1,10,3,8,126.847
0.8,10,1,10,3,9,126.847
0.8,10,1,10,3,10,126.847
0.8,10,1,10,3,20,126.847
0.8,10,1,10,3,30,126.847
0.8,10,1,10,3,40,126.847
0.8,10,1,10,3,50,126.847
0.8,0,3,0,0,1,279.68
0.8,0,3,0,0,2,297.197
0.8,0,3,0,0,3,524.951
0.8,0,3,0,0,4,651.031
0.8,0,3,0,0,5,697.472
0.8,0,3,0,0,6,717.072
0.8,0,3,0,0,7,726.828
0.8,0,3,0,0,8,732.041
0.8,0,3,0,0,9,735.206
0.8,0,3,0,0,10,737.286
0.8,0,3,0,0,20,742.071
0.8,0,3,0,0,30,742.697
0.8,0,3,0,0,40,742.873
0.8,0,3,0,0,50,742.955
0.8,1,3,0,0,1,642.187
0.8,1,3,0,0,2,669.237
0.8,1,3,0,0,3,672.143
0.8,1,3,0,0,4,673.005
0.8,1,3,0,0,5,673.297
0.8,1,3,0,0,6,673.453
0.8,1,3,0,0,7,673.538
0.8,1,3,0,0,8,673.598
0.8,1,3,0,0,9,673.628
0.8,1,3,0,0,10,673.658
0.8,1,3,0,0,20,673.728
0.8,1,3,0,0,30,673.712
0.8,1,3,0,0,40,673.729
0.8,1,3,0,0,50,673.738
0.8,10,3,0,0,1,613.453
0.8,10,3,0,0,2,614.178
0.8,10,3,0,0,3,614.254
0.8,10,3,0,0,4,614.29
0.8,10,3,0,0,5,614.309
0.8,10,3,0,0,6,614.318
0.8,10,3,0,0,7,614.325
0.8,10,3,0,0,8,614.33
0.8,10,3,0,0,9,614.302
0.8,10,3,0,0,10,614.309
0.8,10,3,0,0,20,614.333
0.8,10,3,0,0,30,614.34
0.8,10,3,0,0,40,614.344
0.8,10,3,0,0,50,614.346
0.8,0,3,5,0,1,273.256
0.8,0,3,5,0,2,266.796
0.8,0,3,5,0,3,265.85
0.8,0,3,5,0,4,265.513
0.8,0,3,5,0,5,265.415
0.8,0,3,5,0,6,265.362
0.8,0,3,5,0,7,265.336
0.8,0,3,5,0,8,265.319
0.8,0,3,5,0,9,265.308
0.8,0,3,5,0,10,265.3
0.8,0,3,5,0,20,265.275
0.8,0,3,5,0,30,265.257
0.8,0,3,5,0,40,265.264
0.8,0,3,5,0,50,265.268
0.8,1,3,5,0,1,176.94
0.8,1,3,5,0,2,176.925
0.8,1,3,5,0,3,176.925
0.8,1,3,5,0,4,176.925
0.8,1,3,5,0,5,176.925
0.8,1,3,5,0,6,176.925
0.8,1,3,5,0,7,176.925
0.8,1,3,5,0,8,176.925
0.8,1,3,5,0,9,176.925
0.8,1,3,5,0,10,176.925
0.8,1,3,5,0,20,176.925
0.8,1,3,5,0,30,176.925
0.8,1,3,5,0,40,176.925
0.8,1,3,5,0,50,176.925
0.8,10,3,5,0,1,261.179
0.8,10,3,5,0,2,261.182
0.8,10,3,5,0,3,261.182
0.8,10,3,5,0,4,261.183
0.8,10,3,5,0,5,261.183
0.8,10,3,5,0,6,261.183
0.8,10,3,5,0,7,261.183
0.8,10,3,5,0,8,261.183
0.8,10,3,5,0,9,261.183
0.8,10,3,5,0,10,261.183
0.8,10,3,5,0,20,261.183
0.8,10,3,5,0,30,261.183
0.8,10,3,5,0,40,261.183
0.8,10,3,5,0,50,261.183
0.8,0,3,10,0,1,181.193
0.8,0,3,10,0,2,179.196
0.8,0,3,10,0,3,178.949
0.8,0,3,10,0,4,178.882
0.8,0,3,10,0,5,178.85
0.8,0,3,10,0,6,178.832
0.8,0,3,10,0,7,178.818
0.8,0,3,10,0,8,178.813
0.8,0,3,10,0,9,178.799
0.8,0,3,10,0,10,178.799
0.8,0,3,10,0,20,178.799
0.8,0,3,10,0,30,178.799
0.8,0,3,10,0,40,178.799
0.8,0,3,10,0,50,178.799
0.8,1,3,10,0,1,180.874
0.8,1,3,10,0,2,180.874
0.8,1,3,10,0,3,180.874
0.8,1,3,10,0,4,180.874
0.8,1,3,10,0,5,180.874
0.8,1,3,10,0,6,180.874
0.8,1,3,10,0,7,180.874
0.8,1,3,10,0,8,180.874
0.8,1,3,10,0,9,180.874
0.8,1,3,10,0,10,180.874
0.8,1,3,10,0,20,180.874
0.8,1,3,10,0,30,180.874
0.8,1,3,10,0,40,180.874
0.8,1,3,10,0,50,180.874
0.8,10,3,10,0,1,109.796
0.8,10,3,10,0,2,109.796
0.8,10,3,10,0,3,109.796
0.8,10,3,10,0,4,109.796
0.8,10,3,10,0,5,109.796
0.8,10,3,10,0,6,109.796
0.8,10,3,10,0,7,109.796
0.8,10,3,10,0,8,109.796
0.8,10,3,10,0,9,109.796
0.8,10,3,10,0,10,109.796
0.8,10,3,10,0,20,109.796
0.8,10,3,10,0,30,109.796
0.8,10,3,10,0,40,109.796
0.8,10,3,10,0,50,109.796
0.8,0,3,0,0,1,634.843
0.8,0,3,0,0,2,635
0.8,0,3,0,0,3,635.03
0.8,0,3,0,0,4,635.041
0.8,0,3,0,0,5,635.045
0.8,0,3,0,0,6,635.049
0.8,0,3,0,0,7,635.002
0.8,0,3,0,0,8,635.01
0.8,0,3,0,0,9,635.017
0.8,0,3,0,0,10,635.021
0.8,0,3,0,0,20,635.041
0.8,0,3,0,0,30,635.047
0.8,0,3,0,0,40,635.05
0.8,0,3,0,0,50,635.052
0.8,1,3,0,0,1,514.16
0.8,1,3,0,0,2,514.118
0.8,1,3,0,0,3,514.108
0.8,1,3,0,0,4,514.058
0.8,1,3,0,0,5,514.066
0.8,1,3,0,0,6,514.071
0.8,1,3,0,0,7,514.075
0.8,1,3,0,0,8,514.077
0.8,1,3,0,0,9,514.079
0.8,1,3,0,0,10,514.08
0.8,1,3,0,0,20,514.086
0.8,1,3,0,0,30,514.088
0.8,1,3,0,0,40,514.089
0.8,1,3,0,0,50,514.09
0.8,10,3,0,0,1,186.243
0.8,10,3,0,0,2,186.243
0.8,10,3,0,0,3,186.243
0.8,10,3,0,0,4,186.243
0.8,10,3,0,0,5,186.243
0.8,10,3,0,0,6,186.243
0.8,10,3,0,0,7,186.243
0.8,10,3,0,0,8,186.243
0.8,10,3,0,0,9,186.243
0.8,10,3,0,0,10,186.243
0.8,10,3,0,0,20,186.243
0.8,10,3,0,0,30,186.243
0.8,10,3,0,0,40,186.243
0.8,10,3,0,0,50,186.243
0.8,0,3,5,0,1,185.428
0.8,0,3,5,0,2,185.428
0.8,0,3,5,0,3,185.428
0.8,0,3,5,0,4,185.428
0.8,0,3,5,0,5,185.428
0.8,0,3,5,0,6,185.428
0.8,0,3,5,0,7,185.428
0.8,0,3,5,0,8,185.428
0.8,0,3,5,0,9,185.428
0.8,0,3,5,0,10,185.428
0.8,0,3,5,0,20,185.428
0.8,0,3,5,0,30,185.428
0.8,0,3,5,0,40,185.428
0.8,0,3,5,0,50,185.428
0.8,1,3,5,0,1,187.229
0.8,1,3,5,0,2,187.229
0.8,1,3,5,0,3,187.229
0.8,1,3,5,0,4,187.229
0.8,1,3,5,0,5,187.229
0.8,1,3,5,0,6,187.229
0.8,1,3,5,0,7,187.229
0.8,1,3,5,0,8,187.229
0.8,1,3,5,0,9,187.229
0.8,1,3,5,0,10,187.229
0.8,1,3,5,0,20,187.229
0.8,1,3,5,0,30,187.229
0.8,1,3,5,0,40,187.229
0.8,1,3,5,0,50,187.229
0.8,10,3,5,0,1,180.5
0.8,10,3,5,0,2,180.5
0.8,10,3,5,0,3,180.5
0.8,10,3,5,0,4,180.5
0.8,10,3,5,0,5,180.5
0.8,10,3,5,0,6,180.5
0.8,10,3,5,0,7,180.5
0.8,10,3,5,0,8,180.5
0.8,10,3,5,0,9,180.5
0.8,10,3,5,0,10,180.5
0.8,10,3,5,0,20,180.5
0.8,10,3,5,0,30,180.5
0.8,10,3,5,0,40,180.5
0.8,10,3,5,0,50,180.5
0.8,0,3,10,0,1,189.198
0.8,0,3,10,0,2,189.198
0.8,0,3,10,0,3,189.198
0.8,0,3,10,0,4,189.198
0.8,0,3,10,0,5,189.198
0.8,0,3,10,0,6,189.198
0.8,0,3,10,0,7,189.198
0.8,0,3,10,0,8,189.198
0.8,0,3,10,0,9,189.198
0.8,0,3,10,0,10,189.198
0.8,0,3,10,0,20,189.198
0.8,0,3,10,0,30,189.198
0.8,0,3,10,0,40,189.198
0.8,0,3,10,0,50,189.198
0.8,1,3,10,0,1,191.14
0.8,1,3,10,0,2,191.14
0.8,1,3,10,0,3,191.14
0.8,1,3,10,0,4,191.14
0.8,1,3,10,0,5,191.14
0.8,1,3,10,0,6,191.14
0.8,1,3,10,0,7,191.14
0.8,1,3,10,0,8,191.14
0.8,1,3,10,0,9,191.14
0.8,1,3,10,0,10,191.14
0.8,1,3,10,0,20,191.14
0.8,1,3,10,0,30,191.14
0.8,1,3,10,0,40,191.14
0.8,1,3,10,0,50,191.14
0.8,10,3,10,0,1,175.022
0.8,10,3,10,0,2,175.022
0.8,10,3,10,0,3,175.022
0.8,10,3,10,0,4,175.022
0.8,10,3,10,0,5,175.022
0.8,10,3,10,0,6,175.022
0.8,10,3,10,0,7,175.022
0.8,10,3,10,0,8,175.022
0.8,10,3,10,0,9,175.022
0.8,10,3,10,0,10,175.022
0.8,10,3,10,0,20,175.022
0.8,10,3,10,0,30,175.022
0.8,10,3,10,0,40,175.022
0.8,10,3,10,0,50,175.022
0.8,0,3,0,0,1,719.584
0.8,0,3,0,0,2,720.941
0.8,0,3,0,0,3,721.104
0.8,0,3,0,0,4,721.16
0.8,0,3,0,0,5,721.185
0.8,0,3,0,0,6,721.2
0.8,0,3,0,0,7,721.209
0.8,0,3,0,0,8,721.216
0.8,0,3,0,0,9,721.22
0.8,0,3,0,0,10,721.224
0.8,0,3,0,0,20,721.211
0.8,0,3,0,0,30,721.224
0.8,0,3,0,0,40,721.23
0.8,0,3,0,0,50,721.234
0.8,1,3,0,0,1,617.541
0.8,1,3,0,0,2,617.547
0.8,1,3,0,0,3,617.548
0.8,1,3,0,0,4,617.548
0.8,1,3,0,0,5,617.5
0.8,1,3,0,0,6,617.51
0.8,1,3,0,0,7,617.516
0.8,1,3,0,0,8,617.52
0.8,1,3,0,0,9,617.524
0.8,1,3,0,0,10,617.526
0.8,1,3,0,0,20,617.538
0.8,1,3,0,0,30,617.541
0.8,1,3,0,0,40,617.543
0.8,1,3,0,0,50,617.544
0.8,10,3,0,0,1,533.308
0.8,10,3,0,0,2,533.327
0.8,10,3,0,0,3,533.332
0.8,10,3,0,0,4,533.334
0.8,10,3,0,0,5,533.336
0.8,10,3,0,0,6,533.337
0.8,10,3,0,0,7,533.338
0.8,10,3,0,0,8,533.338
0.8,10,3,0,0,9,533.339
0.8,10,3,0,0,10,533.339
0.8,10,3,0,0,20,533.34
0.8,10,3,0,0,30,533.341
0.8,10,3,0,0,40,533.341
0.8,10,3,0,0,50,533.341
0.8,0,3,5,0,1,382.3
0.8,0,3,5,0,2,382.316
0.8,0,3,5,0,3,382.321
0.8,0,3,5,0,4,382.323
0.8,0,3,5,0,5,382.324
0.8,0,3,5,0,6,382.325
0.8,0,3,5,0,7,382.325
0.8,0,3,5,0,8,382.326
0.8,0,3,5,0,9,382.326
0.8,0,3,5,0,10,382.326
0.8,0,3,5,0,20,382.328
0.8,0,3,5,0,30,382.329
0.8,0,3,5,0,40,382.329
0.8,0,3,5,0,50,382.329
0.8,1,3,5,0,1,170.922
0.8,1,3,5,0,2,170.922
0.8,1,3,5,0,3,170.922
0.8,1,3,5,0,4,170.922
0.8,1,3,5,0,5,170.922
0.8,1,3,5,0,6,170.922
0.8,1,3,5,0,7,170.922
0.8,1,3,5,0,8,170.922
0.8,1,3,5,0,9,170.922
0.8,1,3,5,0,10,170.922
0.8,1,3,5,0,20,170.922
0.8,1,3,5,0,30,170.922
0.8,1,3,5,0,40,170.922
0.8,1,3,5,0,50,170.922
0.8,10,3,5,0,1,299.309
0.8,10,3,5,0,2,299.309
0.8,10,3,5,0,3,299.309
0.8,10,3,5,0,4,299.309
0.8,10,3,5,0,5,299.309
0.8,10,3,5,0,6,299.309
0.8,10,3,5,0,7,299.309
0.8,10,3,5,0,8,299.309
0.8,10,3,5,0,9,299.309
0.8,10,3,5,0,10,299.309
0.8,10,3,5,0,20,299.309
0.8,10,3,5,0,30,299.309
0.8,10,3,5,0,40,299.309
0.8,10,3,5,0,50,299.309
0.8,0,3,10,0,1,170.625
0.8,0,3,10,0,2,170.625
0.8,0,3,10,0,3,170.625
0.8,0,3,10,0,4,170.625
0.8,0,3,10,0,5,170.625
0.8,0,3,10,0,6,170.625
0.8,0,3,10,0,7,170.625
0.8,0,3,10,0,8,170.625
0.8,0,3,10,0,9,170.625
0.8,0,3,10,0,10,170.625
0.8,0,3,10,0,20,170.625
0.8,0,3,10,0,30,170.625
0.8,0,3,10,0,40,170.625
0.8,0,3,10,0,50,170.625
0.8,1,3,10,0,1,171.852
0.8,1,3,10,0,2,171.852
0.8,1,3,10,0,3,171.852
0.8,1,3,10,0,4,171.852
0.8,1,3,10,0,5,171.852
0.8,1,3,10,0,6,171.852
0.8,1,3,10,0,7,171.852
0.8,1,3,10,0,8,171.852
0.8,1,3,10,0,9,171.852
0.8,1,3,10,0,10,171.852
0.8,1,3,10,0,20,171.852
0.8,1,3,10,0,30,171.852
0.8,1,3,10,0,40,171.852
0.8,1,3,10,0,50,171.852
0.8,10,3,10,0,1,128.564
0.8,10,3,10,0,2,128.564
0.8,10,3,10,0,3,128.564
0.8,10,3,10,0,4,128.564
0.8,10,3,10,0,5,128.564
0.8,10,3,10,0,6,128.564
0.8,10,3,10,0,7,128.564
0.8,10,3,10,0,8,128.564
0.8,10,3,10,0,9,128.564
0.8,10,3,10,0,10,128.564
0.8,10,3,10,0,20,128.564
0.8,10,3,10,0,30,128.564
0.8,10,3,10,0,40,128.564
0.8,10,3,10,0,50,128.564
0.8,0,3,0,1,1,268.558
0.8,0,3,0,1,2,272.478
0.8,0,3,0,1,3,360.653
0.8,0,3,0,1,4,489.642
0.8,0,3,0,1,5,553.25
0.8,0,3,0,1,6,580.698
0.8,0,3,0,1,7,593.626
0.8,0,3,0,1,8,600.691
0.8,0,3,0,1,9,604.612
0.8,0,3,0,1,10,607.205
0.8,0,3,0,1,20,613.273
0.8,0,3,0,1,30,613.969
0.8,0,3,0,1,40,614.172
0.8,0,3,0,1,50,614.266
0.8,1,3,0,1,1,511.315
0.8,1,3,0,1,2,544.44
0.8,1,3,0,1,3,547.467
0.8,1,3,0,1,4,548.313
0.8,1,3,0,1,5,548.627
0.8,1,3,0,1,6,548.789
0.8,1,3,0,1,7,548.883
0.8,1,3,0,1,8,548.933
0.8,1,3,0,1,9,548.973
0.8,1,3,0,1,10,549.005
0.8,1,3,0,1,20,549.072
0.8,1,3,0,1,30,549.093
0.8,1,3,0,1,40,549.101
0.8,1,3,0,1,50,549.105
0.8,10,3,0,1,1,463.16
0.8,10,3,0,1,2,463.32
0.8,10,3,0,1,3,463.345
0.8,10,3,0,1,4,463.362
0.8,10,3,0,1,5,463.371
0.8,10,3,0,1,6,463.377
0.8,10,3,0,1,7,463.38
0.8,10,3,0,1,8,463.382
0.8,10,3,0,1,9,463.384
0.8,10,3,0,1,10,463.385
0.8,10,3,0,1,20,463.391
0.8,10,3,0,1,30,463.391
0.8,10,3,0,1,40,463.392
0.8,10,3,0,1,50,463.393
0.8,0,3,5,1,1,236.862
0.8,0,3,5,1,2,187.257
0.8,0,3,5,1,3,182.065
0.8,0,3,5,1,4,180.808
0.8,0,3,5,1,5,180.346
0.8,0,3,5,1,6,180.134
0.8,0,3,5,1,7,180.029
0.8,0,3,5,1,8,179.961
0.8,0,3,5,1,9,179.917
0.8,0,3,5,1,10,179.887
0.8,0,3,5,1,20,179.801
0.8,0,3,5,1,30,179.781
0.8,0,3,5,1,40,179.781
0.8,0,3,5,1,50,179.781
0.8,1,3,5,1,1,181.34
0.8,1,3,5,1,2,181.32
0.8,1,3,5,1,3,181.32
0.8,1,3,5,1,4,181.32
0.8,1,3,5,1,5,181.32
0.8,1,3,5,1,6,181.32
0.8,1,3,5,1,7,181.32
0.8,1,3,5,1,8,181.32
0.8,1,3,5,1,9,181.32
0.8,1,3,5,1,10,181.32
0.8,1,3,5,1,20,181.32
0.8,1,3,5,1,30,181.32
0.8,1,3,5,1,40,181.32
0.8,1,3,5,1,50,181.32
0.8,10,3,5,1,1,206.305
0.8,10,3,5,1,2,206.307
0.8,10,3,5,1,3,206.308
0.8,10,3,5,1,4,206.308
0.8,10,3,5,1,5,206.308
0.8,10,3,5,1,6,206.308
0.8,10,3,5,1,7,206.308
0.8,10,3,5,1,8,206.308
0.8,10,3,5,1,9,206.308
0.8,10,3,5,1,10,206.308
0.8,10,3,5,1,20,206.308
0.8,10,3,5,1,30,206.308
0.8,10,3,5,1,40,206.308
0.8,10,3,5,1,50,206.308
0.8,0,3,10,1,1,185.407
0.8,0,3,10,1,2,183.868
0.8,0,3,10,1,3,183.685
0.8,0,3,10,1,4,183.631
0.8,0,3,10,1,5,183.611
0.8,0,3,10,1,6,183.598
0.8,0,3,10,1,7,183.588
